code,ticker,codesource,name,market,category,cur,country,continent,date,short_name,coverage,benchmark,performance,month_history,updated,industry,sector
STKAUBHP,BHP,BHP.AX,BHP,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,BHP,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,OTHER INDUSTRIAL METALS & MINING,BASIC MATERIALS
STKAUBLD,BLD,BLD.AX,BORAL,AX,SMALL,AUD,AUSTRALIA,OCEANIA,2024-07-11,BORAL,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BUILDING MATERIALS,BASIC MATERIALS
STKAUBOQ,BOQ,BOQ.AX,BANK OF QUEENSLAND,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,BANK OF QUEENSLAND,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BANKS - REGIONAL,FINANCIAL SERVICES
STKAUBSL,BSL,BSL.AX,BLUESCOPE STEEL,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,BLUESCOPE STEEL,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,STEEL,BASIC MATERIALS
STKAUBXB,BXB,BXB.AX,BRAMBLES,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,BRAMBLES,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,SPECIALTY BUSINESS SERVICES,INDUSTRIALS
STKAUCAR,CAR,CAR.AX,CARSALES.COM,AX,,,AUSTRALIA,OCEANIA,2024-07-11,CARSALES.COM,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,,
STKAUCOH,COH,COH.AX,COCHLEAR,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,COCHLEAR,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,MEDICAL DEVICES,HEALTH CARE
STKAUCOL,COL,COL.AX,COLES GROUP,AX,,,AUSTRALIA,OCEANIA,2024-07-11,COLES GROUP,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,,
STKAUCPU,CPU,CPU.AX,COMPUTERSHARE,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,COMPUTERSHARE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,CAPITAL MARKETS,FINANCIAL SERVICES
STKAUCSL,CSL,CSL.AX,CSL,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,CSL,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BIOTECHNOLOGY,HEALTH CARE
STKAUDMP,DMP,DMP.AX,DOMINO'S PIZZA ENTERPRISES,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,DOMINO'S PIZZA ENTERPRISES,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,RESTAURANTS,CONSUMER CYCLICAL
STKAUEDV,EDV,EDV.AX,ENDEAVOUR,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,ENDEAVOUR,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BEVERAGES - WINERIES & DISTILLERIES,CONSUMER DEFENSIVE
STKAUEVN,EVN,EVN.AX,EVOLUTION MINING,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,EVOLUTION MINING,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,GOLD,BASIC MATERIALS
STKAUFMG,FMG,FMG.AX,FORTESCUE METALS,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,FORTESCUE METALS,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,OTHER INDUSTRIAL METALS & MINING,BASIC MATERIALS
STKAUHVN,HVN,HVN.AX,HARVEY NORMAN,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,HARVEY NORMAN,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,SPECIALTY RETAIL,CONSUMER CYCLICAL
STKAUIAG,IAG,IAG.AX,INSURANCE AUSTRALIA,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,INSURANCE AUSTRALIA,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INSURANCE - PROPERTY & CASUALTY,FINANCIAL SERVICES
STKAUIGO,IGO,IGO.AX,IGO,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,IGO,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,OTHER INDUSTRIAL METALS & MINING,BASIC MATERIALS
STKAUMIN,MIN,MIN.AX,MINERAL RESOURCES,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,MINERAL RESOURCES,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,OTHER INDUSTRIAL METALS & MINING,BASIC MATERIALS
STKAUMPL,MPL,MPL.AX,MEDIBANK PRIVATE,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,MEDIBANK PRIVATE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INSURANCE - SPECIALTY,FINANCIAL SERVICES
STKAUMQG,MQG,MQG.AX,MACQUARIE GROUP DEF,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,MACQUARIE GROUP DEF,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,CAPITAL MARKETS,FINANCIAL SERVICES
STKAUNAB,NAB,NAB.AX,NATIONAL AUSTRALIA BANK,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,NATIONAL AUSTRALIA BANK,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKAUNCM,NCM,NCM.AX,NEWCREST MINING,AX,SMALL,,AUSTRALIA,OCEANIA,2023-11-06,NEWCREST MINING,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,,
STKAUNST,NST,NST.AX,NORTHERN STAR RESOURCES,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,NORTHERN STAR RESOURCES,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,GOLD,BASIC MATERIALS
STKAUORG,ORG,ORG.AX,ORIGIN ENERGY,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,ORIGIN ENERGY,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,OIL & GAS INTEGRATED,ENERGY
STKAUOZL,OZL,OZL.AX,OZ MINERALS,AX,SMALL,,AUSTRALIA,OCEANIA,2023-05-03,OZ MINERALS,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,,
STKAUPME,PME,PME.AX,PRO MEDICUS,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,PRO MEDICUS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,HEALTH INFORMATION SERVICES,HEALTH CARE
STKAUQAN,QAN,QAN.AX,QANTAS AIRWAYS,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,QANTAS AIRWAYS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,AIRLINES,INDUSTRIALS
STKAUQBE,QBE,QBE.AX,QBE INSURANCE,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,QBE INSURANCE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INSURANCE - PROPERTY & CASUALTY,FINANCIAL SERVICES
STKAUREA,REA,REA.AX,REA,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,REA,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INTERNET CONTENT & INFORMATION,COMMUNICATION SERVICES
STKAUREH,REH,REH.AX,REECE,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,REECE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INDUSTRIAL DISTRIBUTION,INDUSTRIALS
STKAURHC,RHC,RHC.AX,RAMSAY HEALTH CARE,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,RAMSAY HEALTH CARE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,MEDICAL CARE FACILITIES,HEALTH CARE
STKAURIO,RIO,RIO.AX,RIO TINTO,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,RIO TINTO,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,OTHER INDUSTRIAL METALS & MINING,BASIC MATERIALS
STKAUSEK,SEK,SEK.AX,SEEK,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,SEEK,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INTERNET CONTENT & INFORMATION,COMMUNICATION SERVICES
STKAUSHL,SHL,SHL.AX,SONIC HEALTHCARE,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,SONIC HEALTHCARE,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,DIAGNOSTICS & RESEARCH,HEALTH CARE
STKAUSOL,SOL,SOL.AX,WASHINGTON H SOUL PATTINSON & COMPANY,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,WASHINGTON H SOUL PATTINSON & COMPANY,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,CAPITAL MARKETS,FINANCIAL SERVICES
STKAUSUN,SUN,SUN.AX,SUNCORP,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,SUNCORP,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INSURANCE - PROPERTY & CASUALTY,FINANCIAL SERVICES
STKAUSVW,SVW,SVW.AX,SEVEN GROUP,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,SEVEN GROUP,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,CONGLOMERATES,INDUSTRIALS
STKAUTAH,TAH,TAH.AX,TABCORP,AX,LARGE,AUD,AUSTRALIA,OCEANIA,2024-10-01,TABCORP,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,GAMBLING,CONSUMER CYCLICAL
STKAUTLS,TLS,TLS.AX,TELSTRA CORPORATION,AX,MID,AUD,AUSTRALIA,OCEANIA,2024-10-01,TELSTRA CORPORATION,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,TELECOM SERVICES,COMMUNICATION SERVICES
STKAUTPG,TPG,TPG.AX,TPG TELECOM,AX,MID,AUD,AUSTRALIA,OCEANIA,2024-10-01,TPG TELECOM,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,TELECOM SERVICES,COMMUNICATION SERVICES
STKAUWBC,WBC,WBC.AX,WESTPAC BANKING CORPORATION,AX,MID,AUD,AUSTRALIA,OCEANIA,2024-10-01,WESTPAC BANKING CORPORATION,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKAUWES,WES,WES.AX,WESFARMERS,AX,SMALL,AUD,AUSTRALIA,OCEANIA,2024-10-01,WESFARMERS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,HOME IMPROVEMENT RETAIL,CONSUMER CYCLICAL
STKAUWOW,WOW,WOW.AX,WOOLWORTHS,AX,SMALL,AUD,AUSTRALIA,OCEANIA,2024-10-01,WOOLWORTHS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,GROCERY STORES,CONSUMER DEFENSIVE
STKBEABI,ABI,ABI.BR,ANHEUSER BUSCH INBEV,BR,SMALL,EUR,BELGIUM,EUROPE,2024-10-01,ANHEUSER BUSCH INBEV,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BEVERAGES - BREWERS,CONSUMER DEFENSIVE
STKCARY,RY,RY.TO,ROYAL BANK OF CANADA,TO,SMALL,CAD,CANADA,AMERICA,2024-10-01,ROYAL BANK OF CANADA,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKCHABBN,ABBN,ABBN.SW,ABB,SW,LARGE,CHF,SWITZERLAND,EUROPE,2024-10-01,ABB,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,ELECTRICAL EQUIPMENT & PARTS,INDUSTRIALS
STKCHCFR,CFR,CFR.SW,COMPAGNIE FINANCIERE RICHEMONT,SW,LARGE,CHF,SWITZERLAND,EUROPE,2024-10-01,COMPAGNIE FINANCIERE RICHEMONT,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,LUXURY GOODS,CONSUMER CYCLICAL
STKCHNESN,NESN,NESN.SW,NESTLE,SW,LARGE,CHF,SWITZERLAND,EUROPE,2024-10-01,NESTLE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,PACKAGED FOODS,CONSUMER DEFENSIVE
STKCHNOVN,NOVN,NOVN.SW,NOVARTIS,SW,LARGE,CHF,SWITZERLAND,EUROPE,2024-10-01,NOVARTIS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,DRUG MANUFACTURERS - GENERAL,HEALTH CARE
STKCHSIKA,SIKA,SIKA.SW,SIKA,SW,LARGE,CHF,SWITZERLAND,EUROPE,2024-10-01,SIKA,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,SPECIALTY CHEMICALS,BASIC MATERIALS
STKCHUBSG,UBSG,UBSG.SW,UBS GROUP,SW,MID,CHF,SWITZERLAND,EUROPE,2024-10-01,UBS GROUP,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKCHZURN,ZURN,ZURN.SW,ZURICH INSURANCE GROUP,SW,SMALL,CHF,SWITZERLAND,EUROPE,2024-10-01,ZURICH INSURANCE GROUP,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INSURANCE - DIVERSIFIED,FINANCIAL SERVICES
STKCN000333,000333,000333.SZ,MIDEA GROUP A,SZ,LARGE,CNY,CHINA,ASIA,2022-04-08,MIDEA GROUP A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,"FURNISHINGS, FIXTURES & APPLIANCES",CONSUMER CYCLICAL
STKCN000858,000858,000858.SZ,WULIANGYE YIBIN A,SZ,LARGE,CNY,CHINA,ASIA,2022-04-08,WULIANGYE YIBIN A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BEVERAGES - WINERIES & DISTILLERIES,CONSUMER DEFENSIVE
STKCN002415,002415,002415.SZ,HANGZHOU HIKVISION DIGITAL TECHNOLOGY A,SZ,LARGE,CNY,CHINA,ASIA,2022-04-08,HANGZHOU HIKVISION DIGITAL TECHNOLOGY A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,COMPUTER HARDWARE,TECHNOLOGY
STKCN002594,002594,002594.SZ,BYD A,SZ,LARGE,CNY,CHINA,ASIA,2022-04-08,BYD A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,AUTO MANUFACTURERS,CONSUMER CYCLICAL
STKCN300750,300750,300750.SZ,CONTEMPORARY AMPEREX TECHNOLOGY A,SZ,LARGE,CNY,CHINA,ASIA,2022-04-08,CONTEMPORARY AMPEREX TECHNOLOGY A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,ELECTRICAL EQUIPMENT & PARTS,INDUSTRIALS
STKCN300760,300760,300760.SZ,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS A,SZ,LARGE,CNY,CHINA,ASIA,2022-04-08,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,MEDICAL DEVICES,HEALTH CARE
STKCN300999,300999,300999.SZ,YIHAI KERRY ARAWANA HOLDINGS A,SZ,LARGE,CNY,CHINA,ASIA,2022-04-08,YIHAI KERRY ARAWANA HOLDINGS A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,PACKAGED FOODS,CONSUMER DEFENSIVE
STKCN600028,600028,600028.SS,CHINA PETROLEUM & CHEMICAL A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,CHINA PETROLEUM & CHEMICAL A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,OIL & GAS INTEGRATED,ENERGY
STKCN600036,600036,600036.SS,CHINA MERCHANTS BANK A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,CHINA MERCHANTS BANK A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BANKS - REGIONAL,FINANCIAL SERVICES
STKCN600519,600519,600519.SS,KWEICHOW MOUTAI A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,KWEICHOW MOUTAI A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BEVERAGES - WINERIES & DISTILLERIES,CONSUMER DEFENSIVE
STKCN600900,600900,600900.SS,CHINA YANGTZE POWER A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,CHINA YANGTZE POWER A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,UTILITIES - INDEPENDENT POWER PRODUCERS,UTILITIES
STKCN601012,601012,601012.SS,LONGI GREEN ENERGY TECHNOLOGY A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,LONGI GREEN ENERGY TECHNOLOGY A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,SEMICONDUCTOR EQUIPMENT & MATERIALS,TECHNOLOGY
STKCN601088,601088,601088.SS,CHINA SHENHUA ENERGY A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,CHINA SHENHUA ENERGY A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,THERMAL COAL,ENERGY
STKCN601166,601166,601166.SS,INDUSTRIAL BANK A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,INDUSTRIAL BANK A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BANKS - REGIONAL,FINANCIAL SERVICES
STKCN601288,601288,601288.SS,AGRICULTURAL BANK OF CHINA A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,AGRICULTURAL BANK OF CHINA A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKCN601318,601318,601318.SS,PING AN INSURANCE (GROUP) OF CHINA A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,PING AN INSURANCE (GROUP) OF CHINA A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,INSURANCE - LIFE,FINANCIAL SERVICES
STKCN601398,601398,601398.SS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,INDUSTRIAL AND COMMERCIAL BANK OF CHINA A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKCN601628,601628,601628.SS,CHINA LIFE INSURANCE A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,CHINA LIFE INSURANCE A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,INSURANCE - LIFE,FINANCIAL SERVICES
STKCN601633,601633,601633.SS,GREAT WALL MOTOR A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,GREAT WALL MOTOR A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,AUTO MANUFACTURERS,CONSUMER CYCLICAL
STKCN601658,601658,601658.SS,POSTAL SAVINGS BANK OF CHINA A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,POSTAL SAVINGS BANK OF CHINA A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BANKS - REGIONAL,FINANCIAL SERVICES
STKCN601857,601857,601857.SS,PETROCHINA A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,PETROCHINA A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,OIL & GAS INTEGRATED,ENERGY
STKCN601888,601888,601888.SS,CHINA TOURISM GROUP DUTY FREE A,SS,LARGE,CNY,CHINA,ASIA,2024-03-07,CHINA TOURISM GROUP DUTY FREE A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,SPECIALTY RETAIL,CONSUMER CYCLICAL
STKCN601939,601939,601939.SS,CHINA CONSTRUCTION BANK A,SS,MID,CNY,CHINA,ASIA,2024-03-07,CHINA CONSTRUCTION BANK A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKCN601988,601988,601988.SS,BANK OF CHINA A,SS,SMALL,CNY,CHINA,ASIA,2024-03-07,BANK OF CHINA A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,BANKS - DIVERSIFIED,FINANCIAL SERVICES
STKCN603259,603259,603259.SS,WUXI APPTEC A,SS,SMALL,CNY,CHINA,ASIA,2024-03-07,WUXI APPTEC A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,DIAGNOSTICS & RESEARCH,HEALTH CARE
STKCN603288,603288,603288.SS,FOSHAN HAI TIAN FLAVOURING & FOOD A,SS,SMALL,CNY,CHINA,ASIA,2024-03-07,FOSHAN HAI TIAN FLAVOURING & FOOD A,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,PACKAGED FOODS,CONSUMER DEFENSIVE
STKDEADS,ADS,ADS.DE,ADIDAS N,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,ADIDAS N,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,FOOTWEAR & ACCESSORIES,CONSUMER CYCLICAL
STKDEALV,ALV,ALV.DE,ALLIANZ,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,ALLIANZ,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,INSURANCE - DIVERSIFIED,FINANCIAL SERVICES
STKDEBAS,BAS,BAS.DE,BASF N,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,BASF N,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,CHEMICALS,BASIC MATERIALS
STKDEBAYN,BAYN,BAYN.DE,BAYER,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,BAYER,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,DRUG MANUFACTURERS - GENERAL,HEALTH CARE
STKDEBMW,BMW,BMW.DE,BMW,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,BMW,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,AUTO MANUFACTURERS,CONSUMER CYCLICAL
STKDEDPW,DPW,DPW.DE,DEUTSCHE POST,DE,SMALL,,GERMANY,EUROPE,2023-08-29,DEUTSCHE POST,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,,
STKDEDTE,DTE,DTE.DE,DEUTSCHE TELEKOM N,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,DEUTSCHE TELEKOM N,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,TELECOM SERVICES,COMMUNICATION SERVICES
STKDEIFX,IFX,IFX.DE,INFINEON TECHNOLOGIES,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,INFINEON TECHNOLOGIES,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,SEMICONDUCTORS,TECHNOLOGY
STKDESAP,SAP,SAP.DE,SAP,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,SAP,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,SOFTWARE - APPLICATION,TECHNOLOGY
STKDESHL,SHL,SHL.DE,SIEMENS HEALTHINEERS,DE,LARGE,EUR,GERMANY,EUROPE,2024-10-01,SIEMENS HEALTHINEERS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,MEDICAL DEVICES,HEALTH CARE
STKDESIE,SIE,SIE.DE,SIEMENS N,DE,SMALL,EUR,GERMANY,EUROPE,2024-10-01,SIEMENS N,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,SPECIALTY INDUSTRIAL MACHINERY,INDUSTRIALS
STKDESRT,SRT,SRT.DE,SARTORIUS,DE,SMALL,EUR,GERMANY,EUROPE,2024-10-01,SARTORIUS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,MEDICAL INSTRUMENTS & SUPPLIES,HEALTH CARE
STKESCLNX,CLNX,CLNX.MC,CELLNEX TELECOM,MC,LARGE,EUR,SPAIN,EUROPE,2024-10-01,CELLNEX TELECOM,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,REAL ESTATE SERVICES,REAL ESTATE
STKESIBE,IBE,IBE.MC,IBERDROLA,MC,LARGE,EUR,SPAIN,EUROPE,2024-10-01,IBERDROLA,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,UTILITIES—DIVERSIFIED,UTILITIES
STKESITX,ITX,ITX.MC,INDUSTRIA DE DISENO TEXTIL INDITEX,MC,LARGE,EUR,SPAIN,EUROPE,2024-10-01,INDUSTRIA DE DISENO TEXTIL INDITEX,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,APPAREL RETAIL,CONSUMER CYCLICAL
STKESSAN,SAN,SAN.MC,BANCO SANTANDER,MC,SMALL,EUR,SPAIN,EUROPE,2024-10-01,BANCO SANTANDER,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BANKS—DIVERSIFIED,FINANCIAL SERVICES
STKFRAI,AI,AI.PA,AIR LIQUIDE,PA,LARGE,EUR,FRANCE,EUROPE,2024-10-01,AIR LIQUIDE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,SPECIALTY CHEMICALS,BASIC MATERIALS
STKFRBN,BN,BN.PA,DANONE,PA,LARGE,EUR,FRANCE,EUROPE,2024-10-01,DANONE,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,PACKAGED FOODS,CONSUMER DEFENSIVE
STKFRBNP,BNP,BNP.PA,BNP PARIBAS,PA,LARGE,EUR,FRANCE,EUROPE,2024-10-01,BNP PARIBAS,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,BANKS - REGIONAL,FINANCIAL SERVICES
STKFRCDI,CDI,CDI.PA,CHRISTIAN DIOR,PA,LARGE,EUR,FRANCE,EUROPE,2024-10-01,CHRISTIAN DIOR,INTERNATIONAL,SP500,2024-10-02,2024-10-02,2024-10-02 11:35:32,LUXURY GOODS,CONSUMER CYCLICAL
STKFRCS,CS,CS.PA,AXA,PA,LARGE,EUR,FRANCE,EUROPE,2024-10-01,AXA,INTERNATIONAL,SP500,,2024-10-02,2024-10-02 11:35:32,INSURANCE - DIVERSIFIED,FINANCIAL SERVICES
